action,dest,file,final_size,method,original_size,reason,reduction_pct,success,type
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 204/Power Electronics Lab Manual.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 204/Power Electronics Lab Manual.pdf,1194301,ghostscript,1194301,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 214/Fluid Mechanics & Hydraulic Machines Dr-R.K.Bansal.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 214/Fluid Mechanics & Hydraulic Machines Dr-R.K.Bansal.pdf,8388608,ghostscript,8388608,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 214/Fluid mechanics contd..pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 214/Fluid mechanics contd..pdf,2925272,ghostscript,2925272,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 214/Fluid mechanics.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 214/Fluid mechanics.pdf,8228419,ghostscript,8228419,,0.0,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 214/fluid-mechanics-by-rajput.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 214/fluid-mechanics-by-rajput.pdf,2984,ghostscript,8388608,,99.96442794799805,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 214/introduction.fluid.mech.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 214/introduction.fluid.mech.pdf,5743115,ghostscript,5743115,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 222/1585905721DIODE.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 222/1585905721DIODE.pdf,662157,ghostscript,662157,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 214/Fluid Mechanics and Machinery 2nd Edition By C.P.Kothandaraman & R.Rudramoorthy.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 214/Fluid Mechanics and Machinery 2nd Edition By C.P.Kothandaraman & R.Rudramoorthy.pdf,4040129,ghostscript,4040129,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 222/1585905955t.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 222/1585905955t.pdf,393687,ghostscript,393687,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 222/1585906257t.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 222/1585906257t.pdf,478047,ghostscript,478047,,0.0,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 222/Integrated Electronics- Analog And Digital Circuits and Systems_J. Millman And C. C. Halkias.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 222/Integrated Electronics- Analog And Digital Circuits and Systems_J. Millman And C. C. Halkias.pdf,368064,ghostscript,374953,,1.8372969412166373,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 222/1585906370TRANSISTORS.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 222/1585906370TRANSISTORS.pdf,792334,ghostscript,792334,,0.0,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 222/Lecture - Zener Diode.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 222/Lecture - Zener Diode.pdf,269075,ghostscript,375551,,28.35194154721995,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 224/1585665142Lesson_1_Introduction_to_C.pdf,120979,,120979,,,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/1/ENG 281/Understanding_Engineering_Mathematics_John_Bird_2014_.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/1/ENG 281/Understanding_Engineering_Mathematics_John_Bird_2014_.pdf,7890555,ghostscript,7890555,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 224/1. An Introduction to Visual Basic.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 224/1. An Introduction to Visual Basic.pdf,556499,ghostscript,556499,,0.0,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 224/1585665389Lesson_4__Functions.pdf,264776,,264776,,,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 224/1585665441Lesson_5_Arrays_and_loops.pdf,259454,,259454,,,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 224/1585665292Lesson_2_Variables.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 224/1585665292Lesson_2_Variables.pdf,336692,ghostscript,336692,,0.0,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 224/1589226190ENG_224_classwork_2.pdf,51134,,51134,,,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 224/Algorithm-and-Flow-Chart.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 224/Algorithm-and-Flow-Chart.pdf,396047,ghostscript,396047,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 224/1585665347Lesson_3_Experession_and_operators.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 224/1585665347Lesson_3_Experession_and_operators.pdf,477837,ghostscript,477837,,0.0,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 224/C for Engineers and Scientists - An Introduction to Programming With ANSI C.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 224/C for Engineers and Scientists - An Introduction to Programming With ANSI C.pdf,2984,ghostscript,8388608,,99.96442794799805,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 224/c programming.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 224/c programming.pdf,331519,ghostscript,331519,,0.0,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 224/1585665592CNote.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 224/1585665592CNote.pdf,748086,ghostscript,810303,,7.678238881011179,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 224/design application(tutorial 2)1.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 224/design application(tutorial 2)1.pdf,669218,ghostscript,846875,,20.977948339483397,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 224/ENG224_Test_With_MArking_Scheme_2015.pdf,190397,,190397,,,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 224/ENG224.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 224/ENG224.pdf,385543,ghostscript,388801,,0.8379608077139666,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 224/ExamplelfFlowChart.pdf,178988,,178988,,,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 224/ENG224Exam_2014_MS.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 224/ENG224Exam_2014_MS.pdf,579945,ghostscript,579945,,0.0,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 232/1586246118cam_follower.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 232/1586246118cam_follower.pdf,579779,ghostscript,595772,,2.6844161860577587,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 232/1586246207cam_handout.pdf,252740,,252740,,,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 224/new note.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 224/new note.pdf,1239627,ghostscript,1327748,,6.636876877238751,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 232/ENG 232 2023 test.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 232/ENG 232 2023 test.pdf,370544,ghostscript,377862,,1.9366858800302755,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 232/ENG 232 class 2 lecture note-1.pdf,210830,,210830,,,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 232/ENG 232 class 2 lecture note.pdf,210848,,210848,,,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 232/eng 232 class 3.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 232/eng 232 class 3.pdf,340601,ghostscript,378323,,9.970845018674524,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 232/ENG 232 class 4 r.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 232/ENG 232 class 4 r.pdf,234722,ghostscript,323195,,27.374495273751144,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 232/drawing.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 232/drawing.pdf,8388608,ghostscript,8388608,,0.0,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 232/ENG 232 class 4.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 232/ENG 232 class 4.pdf,584806,ghostscript,671288,,12.882995078118487,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 232/ENG 232 class 5 new.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 232/ENG 232 class 5 new.pdf,850052,ghostscript,850052,,0.0,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 232/ENG 232 class 7.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 232/ENG 232 class 7.pdf,365807,ghostscript,463343,,21.05049606878705,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 232/Engineering drawing web.pdf,138950,,138950,,,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 232/Eng drawing.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 232/Eng drawing.pdf,413143,ghostscript,544615,,24.140356031324885,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 232/Kazie Nnenna-converted.pdf,154718,,154718,,,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 232/Geometric_and_Engineering_Drawing.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 232/Geometric_and_Engineering_Drawing.pdf,1412867,ghostscript,1423840,,0.7706624339813506,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 224/ENG 224 STRUCTURED COMPUTER PROGRAMMING WITH C AND VB.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 224/ENG 224 STRUCTURED COMPUTER PROGRAMMING WITH C AND VB.pdf,1448098,ghostscript,1541493,,6.0587365625403455,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 234/misc ind.pdf,92663,,92663,,,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 232/Section_Views.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 232/Section_Views.pdf,690991,ghostscript,690991,,0.0,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 262/1587131097Theory_of_Metal_Machining_Notes.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 262/1587131097Theory_of_Metal_Machining_Notes.pdf,801805,ghostscript,918288,,12.68480041119997,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 262/Carpentry.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 262/Carpentry.pdf,493300,ghostscript,493300,,0.0,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 262/ENG 206 WORKSHOP TECHNOLOGY.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 262/ENG 206 WORKSHOP TECHNOLOGY.pdf,2144970,ghostscript,2749832,,21.996325593709,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 262/Fittings.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 262/Fittings.pdf,1045202,ghostscript,1045202,,0.0,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 262/Machining Assignment.pdf,224136,,224136,,,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 262/Machining.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 262/Machining.pdf,802574,ghostscript,802574,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 262/Welding.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 262/Welding.pdf,1080007,ghostscript,1080007,,0.0,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 262/Workshop_Technology_Practical_Work.pdf,159768,,159768,,,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 282/Advanced Engineering Mathematics 10th Edition.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 282/Advanced Engineering Mathematics 10th Edition.pdf,2984,ghostscript,8388608,,99.96442794799805,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 262/Basic tools.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 262/Basic tools.pdf,4532469,ghostscript,4532469,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 232/Manual of Engineering Drawing.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 232/Manual of Engineering Drawing.pdf,8388608,ghostscript,8388608,,0.0,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 282/Integral of cosx divided by sinx.pdf,18500,,18500,,,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 282/Advanced_engineering_mathematics_-_Stroud_K_A___Booth_D.J.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 282/Advanced_engineering_mathematics_-_Stroud_K_A___Booth_D.J.pdf,7192521,ghostscript,7192521,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 282/K.A Stroud-Adveance Engineering Mathematics.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 282/K.A Stroud-Adveance Engineering Mathematics.pdf,8388608,ghostscript,8388608,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 284/Engineers in Society ENG284 I.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 284/Engineers in Society ENG284 I.pdf,8388608,ghostscript,8388608,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 284/Engineers in Society ENG284 II.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 284/Engineers in Society ENG284 II.pdf,482602,ghostscript,482602,,0.0,True,pdf
skipped_small,,"/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 284/MISSINGCOMPILE2,3.pdf",56883,,56883,,,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 284/society.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 284/society.pdf,1395710,ghostscript,1395710,,0.0,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/GST 202/1._What_Philosophy_Is.pdf,105985,,105985,,,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/GST 202/2._Philosophy_As_A_Second_Order_Discipline.pdf,94814,,94814,,,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/GST 202/3._Understanding Philosophy and its Branches.pdf,62770,,62770,,,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/GST 202/5._Ethics and Human Conduct in the Society.pdf,85720,,85720,,,True,pdf
skipped_small,,"/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/GST 202/6._Philosophy, Environemnt and Development The Nexus.pdf",129563,,129563,,,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/GST 202/7._The Nature of Sustainable Developmentt.pdf,264322,,264322,,,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/GST 202/Africa Depletable Natural Resources and Rights of Future Generation.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/GST 202/Africa Depletable Natural Resources and Rights of Future Generation.pdf,227775,ghostscript,352678,,35.415591559439484,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/GST 202/Ethics and The Society.pptx,64692,,64692,,,True,pptx
compressed,"/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 282/Engineering Mathematics, Fifth Edition[1].pdf","/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 282/Engineering Mathematics, Fifth Edition[1].pdf",3926756,ghostscript,4013062,,2.1506271271164,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/GST 202/GNS 202.pdf,55415,,55415,,,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/GST 202/GST 202 Pdf Material.pdf,307732,,307732,,,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/GST 202/GST 202 Practice Questions( answered).pdf,60646,,60646,,,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/GST 202/GST 202.pdf,37184,,37184,,,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/ENG 282/Stroud - Engineering Mathematics 5e.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/ENG 282/Stroud - Engineering Mathematics 5e.pdf,8388608,ghostscript,8388608,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/GST 202/ETHICS.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/GST 202/ETHICS.pdf,582999,ghostscript,582999,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/GST 212/ch 1 2.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/GST 212/ch 1 2.pdf,1050716,ghostscript,1050716,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/GST 212/ch 3 cntd.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/GST 212/ch 3 cntd.pdf,555185,ghostscript,555185,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/GST 212/ch 3.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/GST 212/ch 3.pdf,942339,ghostscript,942339,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/GST 212/ch 8-12.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/GST 212/ch 8-12.pdf,6316387,ghostscript,6316387,,0.0,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/GST 212/ENTREPRENEURIALFINANCINGANDPOVERTYREDUCTIONINNIGERIA.pdf.pdf,229412,,229412,,,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/GST 212/ch 4 -7.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/GST 212/ch 4 -7.pdf,8279795,ghostscript,8388608,,1.297152042388916,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/GST 212/food production.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/GST 212/food production.pdf,1211340,ghostscript,1211340,,0.0,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/200/2/PQ/2nd Semester 500 lvl AAE PQ.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/PQ/2nd Semester 500 lvl AAE PQ.pdf,7719663,ghostscript,7790719,,0.912059592959269,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/200/2/PQ/PQ/eis mock.pdf,184810,,184810,,,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/AAE/300/1/AAE 331/AAE331 CORRECTION.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/AAE/300/1/AAE 331/AAE331 CORRECTION.pdf,409208,ghostscript,409208,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/AAE/300/1/AAE 331/AAE331 LECTURE NOTE.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/AAE/300/1/AAE 331/AAE331 LECTURE NOTE.pdf,875272,ghostscript,875272,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/AAE/300/1/AAE 331/AAE331 lecture.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/AAE/300/1/AAE 331/AAE331 lecture.pdf,918144,ghostscript,918144,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/AAE/300/1/AAE 331/AAE331-Air Worthiness note.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/AAE/300/1/AAE 331/AAE331-Air Worthiness note.pdf,838979,ghostscript,838979,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/AAE/300/1/AAE 331/AAE331-Aircraft Load note.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/AAE/300/1/AAE 331/AAE331-Aircraft Load note.pdf,1061749,ghostscript,1061749,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/AAE/300/1/AAE 331/Aircraft Components & Structure+.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/AAE/300/1/AAE 331/Aircraft Components & Structure+.pdf,331127,ghostscript,331127,,0.0,True,pdf
copied_original,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/AAE/300/1/AAE 331/Basic_construction.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/AAE/300/1/AAE 331/Basic_construction.pdf,765308,ghostscript,765308,,0.0,True,pdf
compressed,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/CLONE/AAE/300/1/AAE 331/STRENGTH OF METERIAL R.K. RAJPUT.pdf,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/AAE/300/1/AAE 331/STRENGTH OF METERIAL R.K. RAJPUT.pdf,2984,ghostscript,8388608,,99.96442794799805,True,pdf
skipped_small,,/run/media/raregazetto/5ED89B35D89B0B03/SCHOOL/COMPILATION/AAE/300/1/AAE 331/Untitled 1.pdf,289765,,289765,,,True,pdf
